Blocks,Block,Current,Height,,,,,,,,
821,1,4708,1264,,,,,,,,
822,2,4715,1264,,,,,,,,
823,3,4721,1266,,,,,,,,
824,4,4725,1268,,,,,,,,
825,0,4733,1268,,,,,,,,
826,1,4740,1268,,,,,,,,
827,2,4745,1270,,,,,,,,
828,3,4751,1272,,,,,,,,
829,4,4755,1274,,,,,,,,
830,0,4759,1275,,,,,,,,
831,1,4764,1277,,,,,,,,
832,2,4768,1280,,,,,,,,
833,3,4776,1280,,,,,,,,
834,4,4780,1282,,,,,,,,
835,0,4784,1283,,,,,,,,
836,1,4788,1286,,,,,,,,
837,2,4793,1288,,,,,,,,
838,3,4810,1288,,,,,,,,
839,4,4823,1288,,,,,,,,
840,0,4827,1289,,,,,,,,
841,1,4831,1292,,,,,,,,
842,2,4835,1295,,,,,,,,
843,3,4841,1297,,,,,,,,
844,4,4856,1297,,,,,,,,
845,0,4862,1297,,,,,,,,
846,1,4867,1299,,,,,,,,
847,2,4872,1301,,,,,,,,
848,3,4888,1301,,,,,,,,
849,4,4894,1301,,,,,,,,
850,0,4898,1302,,,,,,,,
851,1,4902,1305,,,,,,,,
852,2,4906,1308,,,,,,,,
853,3,4910,1312,,,,,,,,
854,4,4914,1314,,,,,,,,
855,0,4918,1315,,,,,,,,
856,1,4922,1318,,,,,,,,
857,2,4927,1320,,,,,,,,
858,3,4933,1322,,,,,,,,
859,4,4937,1324,,,,,,,,
860,0,4941,1325,,,,,,,,
861,1,4945,1328,,,,,,,,
862,2,4952,1328,,,,,,,,
863,3,4956,1332,,,,,,,,
864,4,4964,1332,,,,,,,,
865,0,4968,1333,,,,,,,,
866,1,4973,1335,,,,,,,,
867,2,4979,1336,,,,,,,,
868,3,4985,1338,,,,,,,,
869,4,4993,1338,,,,,,,,
870,0,4997,1339,,,,,,,,
871,1,5004,1339,,,,,,,,
872,2,5008,1342,,,,,,,,
873,3,5012,1346,,,,,,,,
874,4,5022,1346,,,,,,,,
875,0,5026,1347,,,,,,,,
876,1,5031,1349,,,,,,,,
877,2,5036,1351,,,,,,,,
878,3,5042,1353,,,,,,,,
879,4,5051,1353,,,,,,,,
880,0,5055,1354,,,,,,,,
881,1,5059,1357,,,,,,,,
882,2,5064,1359,,,,,,,,
883,3,5070,1361,,,,,,,,
884,4,5081,1361,,,,,,,,
885,0,5089,1361,,,,,,,,
886,1,5094,1363,,,,,,,,
887,2,5098,1366,,,,,,,,
888,3,5104,1368,,,,,,,,
889,4,5108,1370,,,,,,,,
890,0,5112,1371,,,,,,,,
891,1,5116,1374,,,,,,,,
892,2,5120,1377,,,,,,,,
893,3,5126,1379,,,,,,,,
894,4,5132,1379,,,,,,,,
895,0,5136,1380,,,,,,,,
896,1,5140,1383,,,,,,,,
897,2,5144,1386,,,,,,,,
898,3,5150,1388,,,,,,,,
899,4,5158,1388,,,,,,,,
900,0,5162,1389,,,,,,,,
901,1,5167,1391,,,,,,,,
902,2,5172,1393,,,,,,,,
903,3,5178,1395,,,,,,,,
904,4,5187,1395,,,,,,,,
905,0,5191,1396,,,,,,,,
906,1,5196,1398,,,,,,,,
907,2,5200,1401,,,,,,,,
908,3,5206,1403,,,,,,,,
909,4,5210,1405,,,,,,,,
910,0,5214,1406,,,,,,,,
911,1,5218,1409,,,,,,,,
912,2,5225,1409,,,,,,,,
913,3,5229,1413,,,,,,,,
914,4,5233,1415,,,,,,,,
915,0,5237,1416,,,,,,,,
916,1,5249,1416,,,,,,,,
917,2,5253,1419,,,,,,,,
918,3,5257,1423,,,,,,,,
919,4,5261,1425,,,,,,,,
920,0,5265,1426,,,,,,,,
921,1,5270,1428,,,,,,,,
922,2,5274,1431,,,,,,,,
923,3,5280,1433,,,,,,,,
924,4,5290,1433,,,,,,,,
925,0,5294,1434,,,,,,,,
926,1,5298,1437,,,,,,,,
927,2,5303,1439,,,,,,,,
928,3,5307,1443,,,,,,,,
929,4,5311,1445,,,,,,,,
930,0,5323,1445,,,,,,,,
931,1,5327,1448,,,,,,,,
932,2,5341,1448,,,,,,,,
933,3,5354,1448,,,,,,,,
934,4,5359,1449,,,,,,,,
935,0,5363,1450,,,,,,,,
936,1,5367,1453,,,,,,,,
937,2,5372,1455,,,,,,,,
938,3,5388,1455,,,,,,,,
939,4,5400,1455,,,,,,,,
940,0,5404,1456,,,,,,,,
941,1,5408,1459,,,,,,,,
942,2,5415,1459,,,,,,,,
943,3,5419,1463,,,,,,,,
944,4,5427,1463,,,,,,,,
945,0,5431,1464,,,,,,,,
946,1,5435,1467,,,,,,,,
947,2,5442,1467,,,,,,,,
948,3,5456,1467,,,,,,,,
949,4,5460,1469,,,,,,,,
950,0,5464,1470,,,,,,,,
951,1,5469,1472,,,,,,,,
952,2,5473,1475,,,,,,,,
953,3,5482,1475,,,,,,,,
954,4,5486,1477,,,,,,,,
955,0,5490,1478,,,,,,,,
956,1,5494,1481,,,,,,,,
957,2,5499,1483,,,,,,,,
958,3,5505,1485,,,,,,,,
959,4,5509,1487,,,,,,,,
960,0,5513,1488,,,,,,,,
961,1,5517,1491,,,,,,,,
962,2,5524,1491,,,,,,,,
963,3,5530,1493,,,,,,,,
964,4,5536,1493,,,,,,,,
965,0,5540,1494,,,,,,,,
966,1,5544,1497,,,,,,,,
967,2,5549,1499,,,,,,,,
968,3,5555,1501,,,,,,,,
969,4,5563,1501,,,,,,,,
970,0,5569,1501,,,,,,,,
971,1,5574,1503,,,,,,,,
972,2,5581,1503,,,,,,,,
973,3,5587,1505,,,,,,,,
974,4,5593,1505,,,,,,,,
975,0,5597,1506,,,,,,,,
976,1,5601,1509,,,,,,,,
977,2,5605,1512,,,,,,,,
978,3,5611,1514,,,,,,,,
979,4,5617,1514,,,,,,,,
980,0,5621,1515,,,,,,,,
981,1,5626,1517,,,,,,,,
982,2,5631,1519,,,,,,,,
983,3,5638,1520,,,,,,,,
984,4,5645,1520,,,,,,,,
985,0,5650,1520,,,,,,,,
986,1,5654,1523,,,,,,,,
987,2,5658,1526,,,,,,,,
988,3,5664,1528,,,,,,,,
989,4,5668,1530,,,,,,,,
990,0,5672,1531,,,,,,,,
991,1,5676,1534,,,,,,,,
992,2,5680,1537,,,,,,,,
993,3,5701,1537,,,,,,,,
994,4,5707,1537,,,,,,,,
995,0,5711,1538,,,,,,,,
996,1,5716,1540,,,,,,,,
997,2,5720,1543,,,,,,,,
998,3,5728,1543,,,,,,,,
999,4,5732,1545,,,,,,,,
1000,0,5736,1546,,,,,,,,
1001,1,5740,1549,,,,,,,,
1002,2,5747,1549,,,,,,,,
1003,3,5752,1552,,,,,,,,
1004,4,5759,1552,,,,,,,,
1005,0,5764,1552,,,,,,,,
1006,1,5768,1555,,,,,,,,
1007,2,5773,1557,,,,,,,,
1008,3,5779,1559,,,,,,,,
1009,4,5787,1559,,,,,,,,
1010,0,5791,1560,,,,,,,,
1011,1,5796,1562,,,,,,,,
1012,2,5800,1565,,,,,,,,
1013,3,5804,1569,,,,,,,,
1014,4,5808,1571,,,,,,,,
1015,0,5812,1572,,,,,,,,
1016,1,5816,1575,,,,,,,,
1017,2,5820,1578,,,,,,,,
1018,3,5826,1580,,,,,,,,
1019,4,5838,1580,,,,,,,,
1020,0,5842,1581,,,,,,,,
1021,1,5847,1583,,,,,,,,
1022,2,5852,1585,,,,,,,,
1023,3,5859,1586,,,,,,,,
1024,4,5866,1586,,,,,,,,
1025,0,5871,1586,,,,,,,,
1026,1,5875,1589,,,,,,,,
1027,2,5880,1591,,,,,,,,
1028,3,5886,1593,,,,,,,,
1029,4,5895,1593,,,,,,,,
1030,0,5899,1594,,,,,,,,
1031,1,5904,1596,,,,,,,,
1032,2,5908,1599,,,,,,,,
1033,3,5917,1599,,,,,,,,
1034,4,5923,1599,,,,,,,,
1035,0,5927,1600,,,,,,,,
1036,1,5932,1602,,,,,,,,
1037,2,5937,1604,,,,,,,,
1038,3,5947,1604,,,,,,,,
1039,4,5953,1604,,,,,,,,
1040,0,5957,1605,,,,,,,,
1041,1,5961,1608,,,,,,,,
1042,2,5968,1608,,,,,,,,
1043,3,5974,1610,,,,,,,,
1044,4,5978,1612,,,,,,,,
1045,0,5982,1613,,,,,,,,
1046,1,5986,1616,,,,,,,,
1047,2,5990,1619,,,,,,,,
1048,3,5996,1621,,,,,,,,
1049,4,6002,1621,,,,,,,,
1050,0,6006,1622,,,,,,,,
1051,1,6011,1624,,,,,,,,
1052,2,6015,1627,,,,,,,,
1053,3,6033,1627,,,,,,,,
1054,4,6042,1627,,,,,,,,
1055,0,6046,1628,,,,,,,,
1056,1,6051,1630,,,,,,,,
1057,2,6057,1631,,,,,,,,
1058,3,6063,1633,,,,,,,,
1059,4,6070,1633,,,,,,,,
1060,0,6074,1634,,,,,,,,
1061,1,6079,1636,,,,,,,,
1062,2,6085,1637,,,,,,,,
1063,3,6091,1639,,,,,,,,
1064,4,6095,1641,,,,,,,,
1065,0,6099,1642,,,,,,,,
1066,1,6103,1645,,,,,,,,
1067,2,6108,1647,,,,,,,,
1068,3,6117,1647,,,,,,,,
1069,4,6122,1648,,,,,,,,
1070,0,6127,1648,,,,,,,,
1071,1,6131,1651,,,,,,,,
1072,2,6135,1654,,,,,,,,
1073,3,6141,1656,,,,,,,,
1074,4,6153,1656,,,,,,,,
1075,0,6159,1656,,,,,,,,
1076,1,6164,1658,,,,,,,,
1077,2,6168,1661,,,,,,,,
1078,3,6178,1661,,,,,,,,
1079,4,6184,1661,,,,,,,,
1080,0,6188,1662,,,,,,,,
1081,1,6192,1665,,,,,,,,
1082,2,6196,1668,,,,,,,,
1083,3,6202,1670,,,,,,,,
1084,4,6206,1672,,,,,,,,
1085,0,6210,1673,,,,,,,,
1086,1,6214,1676,,,,,,,,
1087,2,6219,1678,,,,,,,,
1088,3,6235,1678,,,,,,,,
1089,4,6239,1680,,,,,,,,
1090,0,6243,1681,,,,,,,,
1091,1,6247,1684,,,,,,,,
1092,2,6251,1687,,,,,,,,
1093,3,6257,1689,,,,,,,,
1094,4,6261,1691,,,,,,,,
1095,0,6265,1692,,,,,,,,
1096,1,6269,1695,,,,,,,,
1097,2,6274,1697,,,,,,,,
1098,3,6280,1699,,,,,,,,
1099,4,6288,1699,,,,,,,,
1100,0,6294,1699,,,,,,,,
1101,1,6298,1702,,,,,,,,
1102,2,6302,1705,,,,,,,,
1103,3,6308,1707,,,,,,,,
1104,4,6316,1707,,,,,,,,
1105,0,6320,1708,,,,,,,,
1106,1,6324,1711,,,,,,,,
1107,2,6329,1713,,,,,,,,
1108,3,6335,1715,,,,,,,,
1109,4,6341,1715,,,,,,,,
1110,0,6345,1716,,,,,,,,
1111,1,6349,1719,,,,,,,,
1112,2,6354,1721,,,,,,,,
1113,3,6361,1722,,,,,,,,
1114,4,6365,1724,,,,,,,,
1115,0,6372,1724,,,,,,,,
1116,1,6378,1725,,,,,,,,
1117,2,6382,1728,,,,,,,,
1118,3,6386,1732,,,,,,,,
1119,4,6390,1734,,,,,,,,
1120,0,6404,1734,,,,,,,,
1121,1,6409,1736,,,,,,,,
1122,2,6414,1738,,,,,,,,
1123,3,6420,1740,,,,,,,,
1124,4,6424,1742,,,,,,,,
1125,0,6428,1743,,,,,,,,
1126,1,6433,1745,,,,,,,,
1127,2,6437,1748,,,,,,,,
1128,3,6443,1750,,,,,,,,
1129,4,6454,1750,,,,,,,,
1130,0,6458,1751,,,,,,,,
1131,1,6462,1754,,,,,,,,
1132,2,6466,1757,,,,,,,,
1133,3,6472,1759,,,,,,,,
1134,4,6478,1759,,,,,,,,
1135,0,6482,1760,,,,,,,,
1136,1,6486,1763,,,,,,,,
1137,2,6490,1766,,,,,,,,
1138,3,6496,1768,,,,,,,,
1139,4,6508,1768,,,,,,,,
1140,0,6512,1769,,,,,,,,
1141,1,6517,1771,,,,,,,,
1142,2,6521,1774,,,,,,,,
1143,3,6530,1774,,,,,,,,
1144,4,6534,1776,,,,,,,,
1145,0,6538,1777,,,,,,,,
1146,1,6542,1780,,,,,,,,
1147,2,6546,1783,,,,,,,,
1148,3,6552,1785,,,,,,,,
1149,4,6562,1785,,,,,,,,
1150,0,6566,1786,,,,,,,,
1151,1,6571,1788,,,,,,,,
1152,2,6576,1790,,,,,,,,
1153,3,6582,1792,,,,,,,,
1154,4,6586,1794,,,,,,,,
1155,0,6590,1795,,,,,,,,
1156,1,6594,1798,,,,,,,,
1157,2,6599,1800,,,,,,,,
1158,3,6606,1801,,,,,,,,
1159,4,6611,1802,,,,,,,,
1160,0,6615,1803,,,,,,,,
1161,1,6619,1806,,,,,,,,
1162,2,6626,1806,,,,,,,,
1163,3,6632,1808,,,,,,,,
1164,4,6640,1808,,,,,,,,
1165,0,6644,1809,,,,,,,,
1166,1,6648,1812,,,,,,,,
1167,2,6653,1814,,,,,,,,
1168,3,6660,1815,,,,,,,,
1169,4,6664,1817,,,,,,,,
1170,0,6668,1818,,,,,,,,
1171,1,6673,1820,,,,,,,,
1172,2,6679,1821,,,,,,,,
1173,3,6695,1821,,,,,,,,
1174,4,6701,1821,,,,,,,,
1175,0,6706,1821,,,,,,,,
1176,1,6710,1824,,,,,,,,
1177,2,6717,1824,,,,,,,,
1178,3,6721,1828,,,,,,,,
1179,4,6731,1828,,,,,,,,
1180,0,6739,1828,,,,,,,,
1181,1,6744,1830,,,,,,,,
1182,2,6748,1833,,,,,,,,
1183,3,6754,1835,,,,,,,,
1184,4,6758,1837,,,,,,,,
1185,0,6766,1837,,,,,,,,
1186,1,6773,1837,,,,,,,,
1187,2,6777,1840,,,,,,,,
1188,3,6785,1840,,,,,,,,
1189,4,6789,1842,,,,,,,,
1190,0,6795,1842,,,,,,,,
1191,1,6800,1844,,,,,,,,
1192,2,6806,1845,,,,,,,,
1193,3,6811,1848,,,,,,,,
1194,4,6820,1848,,,,,,,,
1195,0,6824,1849,,,,,,,,
1196,1,6828,1852,,,,,,,,
1197,2,6832,1855,,,,,,,,
1198,3,6836,1859,,,,,,,,
1199,4,6840,1861,,,,,,,,
1200,0,6844,1862,,,,,,,,
1201,1,6848,1865,,,,,,,,
1202,2,6853,1867,,,,,,,,
1203,3,6871,1867,,,,,,,,
1204,4,6877,1867,,,,,,,,
1205,0,6881,1868,,,,,,,,
1206,1,6885,1871,,,,,,,,
1207,2,6890,1873,,,,,,,,
1208,3,6900,1873,,,,,,,,
1209,4,6904,1875,,,,,,,,
1210,0,6908,1876,,,,,,,,
1211,1,6912,1879,,,,,,,,
1212,2,6917,1881,,,,,,,,
1213,3,6921,1885,,,,,,,,
1214,4,6934,1885,,,,,,,,
1215,0,6944,1885,,,,,,,,
1216,1,6953,1885,,,,,,,,
1217,2,6957,1888,,,,,,,,
1218,3,6963,1890,,,,,,,,
1219,4,6967,1892,,,,,,,,
1220,0,6971,1893,,,,,,,,
1221,1,6975,1896,,,,,,,,
1222,2,6982,1896,,,,,,,,
1223,3,6986,1900,,,,,,,,
1224,4,6990,1902,,,,,,,,
1225,0,6994,1903,,,,,,,,
1226,1,6998,1906,,,,,,,,
1227,2,7003,1908,,,,,,,,
1228,3,7007,1912,,,,,,,,
1229,4,7011,1914,,,,,,,,
1230,0,7015,1915,,,,,,,,
1231,1,7019,1918,,,,,,,,
1232,2,7023,1921,,,,,,,,
1233,3,7027,1925,,,,,,,,
1234,4,7037,1925,,,,,,,,
1235,0,7041,1926,,,,,,,,
1236,1,7045,1929,,,,,,,,
1237,2,7049,1932,,,,,,,,
1238,3,7055,1934,,,,,,,,
1239,4,7067,1934,,,,,,,,
1240,0,7077,1934,,,,,,,,
1241,1,7081,1937,,,,,,,,
1242,2,7093,1937,,,,,,,,
1243,3,7105,1937,,,,,,,,
1244,4,7109,1939,,,,,,,,
1245,0,7120,1939,,,,,,,,
1246,1,7124,1942,,,,,,,,
1247,2,7137,1942,,,,,,,,
1248,3,7149,1942,,,,,,,,
1249,4,7154,1943,,,,,,,,
1250,0,7158,1944,,,,,,,,
1251,1,7162,1947,,,,,,,,
1252,2,7166,1950,,,,,,,,
1253,3,7170,1954,,,,,,,,
1254,4,7174,1956,,,,,,,,
1255,0,7178,1957,,,,,,,,
1256,1,7182,1960,,,,,,,,
1257,2,7186,1963,,,,,,,,
1258,3,7196,1963,,,,,,,,
1259,4,7202,1963,,,,,,,,
1260,0,7206,1964,,,,,,,,
1261,1,7211,1966,,,,,,,,
1262,2,7215,1969,,,,,,,,
1263,3,7223,1969,,,,,,,,
1264,4,7229,1969,,,,,,,,
1265,0,7233,1970,,,,,,,,
1266,1,7238,1972,,,,,,,,
1267,2,7244,1973,,,,,,,,
1268,3,7250,1975,,,,,,,,
1269,4,7258,1975,,,,,,,,
1270,0,7262,1976,,,,,,,,
1271,1,7266,1979,,,,,,,,
1272,2,7271,1981,,,,,,,,
1273,3,7280,1981,,,,,,,,
1274,4,7285,1982,,,,,,,,
1275,0,7289,1983,,,,,,,,
1276,1,7293,1986,,,,,,,,
1277,2,7298,1988,,,,,,,,
1278,3,7304,1990,,,,,,,,
1279,4,7310,1990,,,,,,,,
1280,0,7314,1991,,,,,,,,
1281,1,7319,1993,,,,,,,,
1282,2,7324,1995,,,,,,,,
1283,3,7330,1997,,,,,,,,
1284,4,7336,1997,,,,,,,,
1285,0,7340,1998,,,,,,,,
1286,1,7344,2001,,,,,,,,
1287,2,7348,2004,,,,,,,,
1288,3,7364,2004,,,,,,,,
1289,4,7374,2004,,,,,,,,
1290,0,7378,2005,,,,,,,,
1291,1,7382,2008,,,,,,,,
1292,2,7387,2010,,,,,,,,
1293,3,7393,2012,,,,,,,,
1294,4,7397,2014,,,,,,,,
1295,0,7401,2015,,,,,,,,
1296,1,7405,2018,,,,,,,,
1297,2,7409,2021,,,,,,,,
1298,3,7413,2025,,,,,,,,
1299,4,7427,2025,,,,,,,,
1300,0,7431,2026,,,,,,,,
1301,1,7435,2029,,,,,,,,
1302,2,7439,2032,,,,,,,,
1303,3,7467,2032,,,,,,,,
1304,4,7475,2032,,,,,,,,
1305,0,7481,2032,,,,,,,,
1306,1,7486,2034,,,,,,,,
1307,2,7490,2037,,,,,,,,
1308,3,7496,2039,,,,,,,,
1309,4,7513,2039,,,,,,,,
1310,0,7517,2040,,,,,,,,
1311,1,7521,2043,,,,,,,,
1312,2,7526,2045,,,,,,,,
1313,3,7532,2047,,,,,,,,
1314,4,7543,2047,,,,,,,,
1315,0,7547,2048,,,,,,,,
1316,1,7551,2051,,,,,,,,
1317,2,7555,2054,,,,,,,,
1318,3,7561,2056,,,,,,,,
1319,4,7569,2056,,,,,,,,
1320,0,7573,2057,,,,,,,,
1321,1,7578,2059,,,,,,,,
1322,2,7582,2062,,,,,,,,
1323,3,7588,2064,,,,,,,,
1324,4,7592,2066,,,,,,,,
1325,0,7596,2067,,,,,,,,
1326,1,7601,2069,,,,,,,,
1327,2,7607,2070,,,,,,,,
1328,3,7633,2070,,,,,,,,
1329,4,7638,2071,,,,,,,,
1330,0,7642,2072,,,,,,,,
1331,1,7646,2075,,,,,,,,
1332,2,7651,2077,,,,,,,,
1333,3,7657,2079,,,,,,,,
1334,4,7665,2079,,,,,,,,
1335,0,7671,2079,,,,,,,,
1336,1,7675,2082,,,,,,,,
1337,2,7680,2084,,,,,,,,
1338,3,7684,2088,,,,,,,,
1339,4,7694,2088,,,,,,,,
1340,0,7702,2088,,,,,,,,
1341,1,7709,2088,,,,,,,,
1342,2,7713,2091,,,,,,,,
1343,3,7717,2095,,,,,,,,
1344,4,7728,2095,,,,,,,,
1345,0,7732,2096,,,,,,,,
1346,1,7736,2099,,,,,,,,
1347,2,7740,2102,,,,,,,,
1348,3,7746,2104,,,,,,,,
1349,4,7750,2106,,,,,,,,
1350,0,7754,2107,,,,,,,,
1351,1,7758,2110,,,,,,,,
1352,2,7762,2113,,,,,,,,
1353,3,7766,2117,,,,,,,,
1354,4,7791,2117,,,,,,,,
1355,0,7795,2118,,,,,,,,
1356,1,7799,2121,,,,,,,,
1357,2,7804,2123,,,,,,,,
1358,3,7810,2125,,,,,,,,
1359,4,7818,2125,,,,,,,,
1360,0,7822,2126,,,,,,,,
1361,1,7827,2128,,,,,,,,
1362,2,7832,2130,,,,,,,,
1363,3,7840,2130,,,,,,,,
1364,4,7844,2132,,,,,,,,
1365,0,7850,2132,,,,,,,,
1366,1,7855,2134,,,,,,,,
1367,2,7859,2137,,,,,,,,
1368,3,7877,2137,,,,,,,,
1369,4,7883,2137,,,,,,,,
1370,0,7887,2138,,,,,,,,
1371,1,7891,2141,,,,,,,,
1372,2,7896,2143,,,,,,,,
1373,3,7902,2145,,,,,,,,
1374,4,7906,2147,,,,,,,,
1375,0,7910,2148,,,,,,,,
1376,1,7914,2151,,,,,,,,
1377,2,7918,2154,,,,,,,,
1378,3,7935,2154,,,,,,,,
1379,4,7939,2156,,,,,,,,
1380,0,7947,2156,,,,,,,,
1381,1,7952,2158,,,,,,,,
1382,2,7956,2161,,,,,,,,
1383,3,7968,2161,,,,,,,,
1384,4,7974,2161,,,,,,,,
1385,0,7978,2162,,,,,,,,
1386,1,7982,2165,,,,,,,,
1387,2,7986,2168,,,,,,,,
1388,3,7996,2168,,,,,,,,
1389,4,8002,2168,,,,,,,,
1390,0,8006,2169,,,,,,,,
1391,1,8010,2172,,,,,,,,
1392,2,8014,2175,,,,,,,,
1393,3,8020,2177,,,,,,,,
1394,4,8033,2177,,,,,,,,
1395,0,8037,2178,,,,,,,,
1396,1,8042,2180,,,,,,,,
1397,2,8048,2181,,,,,,,,
1398,3,8054,2183,,,,,,,,
1399,4,8061,2183,,,,,,,,
1400,0,8065,2184,,,,,,,,
1401,1,8069,2187,,,,,,,,
1402,2,8073,2190,,,,,,,,
1403,3,8079,2192,,,,,,,,
1404,4,8083,2194,,,,,,,,
1405,0,8087,2195,,,,,,,,
1406,1,8091,2198,,,,,,,,
1407,2,8095,2201,,,,,,,,
1408,3,8101,2203,,,,,,,,
1409,4,8105,2205,,,,,,,,
1410,0,8109,2206,,,,,,,,
1411,1,8114,2208,,,,,,,,
1412,2,8120,2209,,,,,,,,
1413,3,8126,2211,,,,,,,,
1414,4,8134,2211,,,,,,,,
1415,0,8138,2212,,,,,,,,
1416,1,8143,2214,,,,,,,,
1417,2,8148,2216,,,,,,,,
1418,3,8152,2220,,,,,,,,
1419,4,8156,2222,,,,,,,,
1420,0,8160,2223,,,,,,,,
1421,1,8164,2226,,,,,,,,
1422,2,8169,2228,,,,,,,,
1423,3,8175,2230,,,,,,,,
1424,4,8183,2230,,,,,,,,
1425,0,8187,2231,,,,,,,,
1426,1,8191,2234,,,,,,,,
1427,2,8195,2237,,,,,,,,
1428,3,8201,2239,,,,,,,,
1429,4,8207,2239,,,,,,,,
1430,0,8211,2240,,,,,,,,
1431,1,8215,2243,,,,,,,,
1432,2,8219,2246,,,,,,,,
1433,3,8225,2248,,,,,,,,
1434,4,8231,2248,,,,,,,,
1435,0,8235,2249,,,,,,,,
1436,1,8239,2252,,,,,,,,
1437,2,8246,2252,,,,,,,,
1438,3,8251,2255,,,,,,,,
1439,4,8255,2257,,,,,,,,
1440,0,8264,2257,,,,,,,,
1441,1,8272,2257,,,,,,,,
1442,2,8277,2259,,,,,,,,
1443,3,8283,2261,,,,,,,,
1444,4,8287,2263,,,,,,,,
1445,0,8291,2264,,,,,,,,
1446,1,8296,2266,,,,,,,,
1447,2,8301,2268,,,,,,,,
1448,3,8307,2270,,,,,,,,
1449,4,8313,2270,,,,,,,,
1450,0,8317,2271,,,,,,,,
1451,1,8322,2273,,,,,,,,
1452,2,8326,2276,,,,,,,,
1453,3,8330,2280,,,,,,,,
1454,4,8343,2280,,,,,,,,
1455,0,8347,2281,,,,,,,,
1456,1,8351,2284,,,,,,,,
1457,2,8358,2284,,,,,,,,
1458,3,8362,2288,,,,,,,,
1459,4,8370,2288,,,,,,,,
1460,0,8376,2288,,,,,,,,
1461,1,8381,2290,,,,,,,,
1462,2,8385,2293,,,,,,,,
1463,3,8395,2293,,,,,,,,
1464,4,8401,2293,,,,,,,,
1465,0,8405,2294,,,,,,,,
1466,1,8410,2296,,,,,,,,
1467,2,8415,2298,,,,,,,,
1468,3,8421,2300,,,,,,,,
1469,4,8430,2300,,,,,,,,
1470,0,8434,2301,,,,,,,,
1471,1,8438,2304,,,,,,,,
1472,2,8442,2307,,,,,,,,
1473,3,8456,2307,,,,,,,,
1474,4,8466,2307,,,,,,,,
1475,0,8470,2308,,,,,,,,
1476,1,8474,2311,,,,,,,,
1477,2,8478,2314,,,,,,,,
1478,3,8488,2314,,,,,,,,
1479,4,8496,2314,,,,,,,,
1480,0,8500,2315,,,,,,,,
1481,1,8504,2318,,,,,,,,
1482,2,8508,2321,,,,,,,,
1483,3,8530,2321,,,,,,,,
1484,4,8536,2321,,,,,,,,
1485,0,8540,2322,,,,,,,,
1486,1,8545,2324,,,,,,,,
1487,2,8550,2326,,,,,,,,
1488,3,8556,2328,,,,,,,,
1489,4,8564,2328,,,,,,,,
1490,0,8568,2329,,,,,,,,
1491,1,8572,2332,,,,,,,,
1492,2,8577,2334,,,,,,,,
1493,3,8581,2338,,,,,,,,
1494,4,8585,2340,,,,,,,,
1495,0,8589,2341,,,,,,,,
1496,1,8593,2344,,,,,,,,
1497,2,8597,2347,,,,,,,,
1498,3,8603,2349,,,,,,,,
1499,4,8607,2351,,,,,,,,
1500,0,8611,2352,,,,,,,,
1501,1,8615,2355,,,,,,,,
1502,2,8620,2357,,,,,,,,
1503,3,8640,2357,,,,,,,,
1504,4,8646,2357,,,,,,,,
1505,0,8650,2358,,,,,,,,
1506,1,8654,2361,,,,,,,,
1507,2,8661,2361,,,,,,,,
1508,3,8665,2365,,,,,,,,
1509,4,8675,2365,,,,,,,,
1510,0,8683,2365,,,,,,,,
1511,1,8688,2367,,,,,,,,
1512,2,8693,2369,,,,,,,,
1513,3,8699,2371,,,,,,,,
1514,4,8708,2371,,,,,,,,
1515,0,8712,2372,,,,,,,,
1516,1,8716,2375,,,,,,,,
1517,2,8720,2378,,,,,,,,
1518,3,8726,2380,,,,,,,,
1519,4,8734,2380,,,,,,,,
1520,0,8738,2381,,,,,,,,
1521,1,8742,2384,,,,,,,,
1522,2,8746,2387,,,,,,,,
1523,3,8756,2387,,,,,,,,
1524,4,8762,2387,,,,,,,,
1525,0,8766,2388,,,,,,,,
1526,1,8771,2390,,,,,,,,
1527,2,8777,2391,,,,,,,,
1528,3,8783,2393,,,,,,,,
1529,4,8789,2393,,,,,,,,
1530,0,8793,2394,,,,,,,,
1531,1,8801,2394,,,,,,,,
1532,2,8805,2397,,,,,,,,
1533,3,8809,2401,,,,,,,,
1534,4,8819,2401,,,,,,,,
1535,0,8823,2402,,,,,,,,
1536,1,8827,2405,,,,,,,,
1537,2,8832,2407,,,,,,,,
1538,3,8836,2411,,,,,,,,
1539,4,8846,2411,,,,,,,,
1540,0,8856,2411,,,,,,,,
1541,1,8861,2413,,,,,,,,
1542,2,8865,2416,,,,,,,,
1543,3,8879,2416,,,,,,,,
1544,4,8893,2416,,,,,,,,
1545,0,8903,2416,,,,,,,,
1546,1,8908,2418,,,,,,,,
1547,2,8919,2418,,,,,,,,
1548,3,8929,2418,,,,,,,,
1549,4,8933,2420,,,,,,,,
1550,0,8937,2421,,,,,,,,
1551,1,8942,2423,,,,,,,,
1552,2,8946,2426,,,,,,,,
1553,3,8955,2426,,,,,,,,
1554,4,8961,2426,,,,,,,,
1555,0,8965,2427,,,,,,,,
1556,1,8969,2430,,,,,,,,
1557,2,8973,2433,,,,,,,,
1558,3,8977,2437,,,,,,,,
1559,4,8987,2437,,,,,,,,
1560,0,8991,2438,,,,,,,,
1561,1,8995,2441,,,,,,,,
1562,2,9002,2441,,,,,,,,
1563,3,9008,2443,,,,,,,,
1564,4,9012,2445,,,,,,,,
1565,0,9020,2445,,,,,,,,
